x0,y0,z0,P
   -0.019714 ,   9.1426e-05 ,  -1.2142e-05 ,         0.02
   -0.024376 ,  -1.2062e-05 ,   5.6861e-05 ,         0.25
  -0.0053051 ,   3.4992e-05 ,   3.9083e-05 ,         0.66
   0.0045344 ,  -3.0666e-06 ,  -7.1208e-06 ,            0
   -0.015466 ,   7.5444e-05 ,  -4.8242e-05 ,          0.1
  0.00029118 ,  -5.4096e-05 ,  -4.5252e-05 ,         0.74
   -0.023678 ,   5.9327e-05 ,  -4.3113e-05 ,         0.13
   -0.012506 ,   3.2474e-05 ,    8.749e-05 ,         0.11
   -0.020561 ,   2.3633e-06 ,  -8.4987e-05 ,         0.09
   0.0048415 ,  -4.6477e-05 ,   6.7237e-05 ,         0.76
   -0.006194 ,   -3.688e-05 ,   2.0692e-05 ,         0.63
   0.0014198 ,   4.1426e-05 ,   6.1554e-05 ,          0.7
   -0.034496 ,   4.1157e-05 ,  -8.8909e-05 ,            0
   -0.026039 ,  -5.4617e-05 ,  -5.4564e-05 ,          0.1
  -0.0016182 ,  -6.4577e-06 ,  -8.9688e-05 ,         0.89
   -0.029197 ,   3.3677e-05 ,  -9.3334e-05 ,            0
   -0.038297 ,   8.5852e-05 ,   3.8584e-05 ,         0.01
   -0.018172 ,    4.405e-05 ,  -1.4071e-05 ,         0.44
   0.0068432 ,  -1.8607e-05 ,    2.833e-07 ,            0
   -0.026896 ,   2.1713e-06 ,  -6.7131e-05 ,         0.12
   -0.011513 ,  -5.6026e-07 ,  -1.1732e-05 ,          0.6
   -0.022022 ,   3.3585e-05 ,  -6.0076e-05 ,         0.19
   -0.038658 ,   5.4056e-05 ,   8.1178e-05 ,            0
   -0.014979 ,  -4.8111e-05 ,   1.3224e-05 ,         0.57
   0.0013507 ,  -4.5819e-05 ,   -4.201e-05 ,         0.54
   -0.027051 ,    5.981e-05 ,  -2.7149e-05 ,         0.17
   -0.037706 ,   4.6444e-05 ,  -7.8433e-05 ,         0.01
   -0.027676 ,   7.1902e-05 ,  -5.5467e-05 ,         0.04
  -0.0069634 ,   -5.846e-05 ,  -3.3354e-05 ,         0.79
    -0.02353 ,  -5.3538e-05 ,  -3.0648e-05 ,         0.18
  -0.0070252 ,    5.894e-05 ,  -7.6058e-05 ,         0.99
    -0.03935 ,   8.4015e-05 ,   1.8705e-05 ,         0.01
  -0.0040966 ,   6.4573e-05 ,  -5.6627e-05 ,          0.9
   -0.020444 ,  -8.1409e-05 ,   5.3307e-05 ,         0.02
   -0.038325 ,   6.9563e-05 ,   1.6185e-05 ,         0.08
   -0.019699 ,  -2.1536e-06 ,  -8.8962e-05 ,         0.03
  -0.0041846 ,   3.7856e-05 ,   5.5575e-05 ,         0.77
   0.0060668 ,   5.6979e-05 ,   7.2425e-05 ,         0.87
   0.0092008 ,  -4.9141e-05 ,  -3.8594e-05 ,         0.08
    0.009171 ,  -2.4189e-06 ,   8.5895e-05 ,         0.61
   0.0048153 ,  -4.4393e-05 ,   8.8282e-05 ,            1
   0.0032852 ,  -5.8999e-05 ,   4.1859e-05 ,          0.7
  4.8049e-05 ,  -5.4546e-05 ,   3.6385e-05 ,         0.69
   -0.012251 ,  -3.4365e-05 ,   2.9843e-05 ,         0.68
   -0.019056 ,  -4.3863e-05 ,  -3.6195e-05 ,         0.26
   -0.033644 ,   1.6608e-05 ,    2.886e-05 ,         0.19
   -0.007269 ,    2.323e-05 ,   5.6678e-05 ,         0.77
   0.0031982 ,    4.758e-05 ,   3.2174e-05 ,         0.55
    -0.02627 ,  -2.5958e-05 ,   5.2414e-05 ,         0.21
   0.0020082 ,   1.1102e-05 ,   -8.971e-05 ,         0.95
   -0.036462 ,   7.2643e-06 ,   7.2554e-05 ,         0.05
    -0.02106 ,  -4.3673e-06 ,  -7.2057e-05 ,         0.18
   -0.026592 ,  -3.0939e-05 ,  -8.2376e-05 ,         0.03
   -0.032354 ,   1.5565e-05 ,   -3.099e-05 ,         0.19
    -0.00845 ,   3.7216e-05 ,  -6.9782e-05 ,         0.89
   -0.024181 ,  -1.5845e-05 ,   5.6705e-05 ,          0.2
   0.0079556 ,  -2.1081e-05 ,   5.3868e-05 ,         0.21
   -0.015066 ,  -7.5011e-05 ,  -1.0931e-05 ,         0.29
  -0.0030696 ,  -4.2353e-05 ,   8.2738e-05 ,         0.93
   -0.039362 ,   2.1918e-05 ,  -3.8797e-05 ,         0.12
  -0.0097323 ,   3.0329e-05 ,  -7.6189e-05 ,         0.89
   -0.011177 ,   -8.894e-05 ,  -3.3287e-05 ,         0.09
  0.00036894 ,  -3.6311e-06 ,   4.4479e-05 ,         0.51
  -0.0072516 ,  -2.3078e-05 ,    -4.95e-05 ,         0.67
   0.0039114 ,   7.2247e-06 ,   7.0093e-05 ,         0.59
   0.0051186 ,  -9.0821e-05 ,   2.5506e-05 ,          0.9
   -0.032388 ,  -5.2988e-05 ,   4.6972e-05 ,         0.13
   -0.030371 ,   -5.109e-05 ,   -1.264e-05 ,         0.13
 -0.00045122 ,   7.2973e-05 ,  -3.8073e-06 ,         0.69
   -0.036965 ,   2.4852e-06 ,  -7.5738e-05 ,         0.08
   -0.020509 ,   6.3766e-05 ,  -7.8704e-06 ,         0.26
   -0.025002 ,     1.16e-06 ,   1.2095e-05 ,         0.41
   -0.003291 ,  -8.2485e-05 ,  -1.4962e-05 ,         0.87
    -0.03479 ,   6.7501e-05 ,   2.2608e-05 ,         0.03
 -0.00037123 ,   2.6666e-06 ,  -6.1689e-05 ,         0.68
 -0.00086355 ,  -2.0427e-05 ,  -1.5233e-05 ,         0.38
    -0.01338 ,   3.7343e-05 ,  -4.6811e-05 ,         0.42
   -0.027332 ,   4.8268e-05 ,  -3.5617e-06 ,         0.24
   -0.036452 ,   4.0756e-05 ,   -1.934e-05 ,         0.12
  -0.0087098 ,  -7.6019e-05 ,   4.8569e-05 ,         0.97
   -0.038766 ,   6.2724e-05 ,   1.3457e-07 ,         0.02
   -0.036898 ,  -2.2387e-05 ,  -5.8799e-06 ,         0.13
   -0.033519 ,   1.6074e-05 ,   5.9094e-05 ,         0.06
   -0.017469 ,   1.6885e-05 ,   8.6399e-05 ,         0.07
  -0.0063832 ,  -1.8641e-05 ,   3.6132e-05 ,         0.65
   0.0028055 ,   7.8673e-05 ,   5.4155e-05 ,         0.95
   -0.015078 ,  -8.7549e-07 ,  -5.6492e-05 ,         0.53
   -0.037561 ,  -5.3799e-07 ,  -5.7424e-05 ,         0.07
   -0.024308 ,   -4.353e-05 ,  -1.2144e-05 ,         0.35
  -0.0079184 ,  -4.6062e-05 ,   7.4501e-05 ,         0.92
 -0.00068067 ,   1.3082e-05 ,  -2.2991e-05 ,         0.32
   -0.025542 ,    -9.22e-05 ,  -3.1614e-05 ,            0
   -0.015107 ,   3.8369e-05 ,  -1.0485e-05 ,         0.61
  0.00092173 ,   4.1839e-05 ,  -3.3376e-05 ,          0.5
   -0.010244 ,  -5.1422e-05 ,   6.5016e-05 ,         0.66
   -0.013179 ,  -3.5984e-05 ,  -1.0799e-05 ,         0.69
   -0.023456 ,  -4.0846e-05 ,   5.8758e-05 ,         0.14
   -0.019415 ,  -6.0879e-05 ,   -5.922e-05 ,         0.13
 -0.00029969 ,   2.7832e-05 ,  -9.2271e-05 ,            1
    -0.02284 ,  -2.2174e-06 ,  -8.5534e-05 ,         0.07
    -0.01687 ,   6.1024e-05 ,   6.1437e-05 ,         0.09
   -0.021609 ,   2.8039e-05 ,  -5.7332e-05 ,         0.21
  -0.0060215 ,   4.8328e-05 ,   7.7013e-06 ,         0.68
   -0.011611 ,  -6.1987e-05 ,    3.696e-05 ,         0.56
  -0.0074112 ,  -5.4554e-06 ,  -4.6487e-05 ,          0.7
   -0.015444 ,   1.7976e-05 ,  -9.0004e-05 ,         0.08

